order_id,order_date_us,City,zip_code,restaurant,Delivery,distance_miles,order_amount_usd,delivery_time_min,customer_rating,repeat_customer
1532,03/11/2024,Salem,01970,Home Catering,Self Delivery,10.52,186.78,76,5.0,0
1533,07/31/2024,Providence,02903,Home Catering,Self Delivery,14.71,49.09,54,4.6,0
1534,08/21/2024,Boston,02118,Home Catering,Self Delivery,8.12,149.71,69,3.7,0
1535,08/05/2024,Concord,03301,Home Catering,Pickup,9.79,33.58,49,4.9,1
1536,04/02/2024,Worcester,01608,Home Catering,Self Delivery,14.75,66.86,58,3.0,0
1537,08/20/2024,Concord,03301,Home Catering,Pickup,2.75,46.83,27,4.4,0
1538,09/17/2024,Worcester,01608,Home Catering,Self Delivery,13.04,165.33,46,3.0,1
1539,08/05/2024,Manchester,03103,Home Catering,Self Delivery,1.6,116.32,61,4.5,0
1540,10/09/2024,Portland,04101,Home Catering,Pickup,7.61,32.53,30,3.4,1
1541,08/18/2024,Concord,03301,Home Catering,Pickup,14.5,62.4,20,4.2,1
1542,07/15/2024,Lowell,01852,Home Catering,Self Delivery,5.52,103.71,55,3.9,0
1543,06/30/2024,Lowell,01852,Home Catering,Self Delivery,10.07,195.36,78,4.3,0
1544,04/25/2024,Manchester,03103,Home Catering,Pickup,5.15,65.43,63,3.2,0
1545,04/05/2024,Providence,02903,Home Catering,Self Delivery,2.93,54.98,51,4.1,0
1546,08/05/2024,Concord,03301,Home Catering,Self Delivery,4.78,54.63,33,3.5,0
1547,01/04/2024,Concord,03301,Home Catering,Self Delivery,13.29,137.93,22,3.6,0
1548,10/22/2024,Portland,04101,Home Catering,Pickup,9.29,63.86,83,3.3,0
1549,09/12/2024,Salem,01970,Home Catering,Pickup,8.75,155.14,28,4.8,1
1550,05/01/2024,Portland,04101,Home Catering,Self Delivery,4.46,95.71,59,3.7,0
1551,09/13/2024,Springfield,01103,Home Catering,Self Delivery,12.77,63.94,25,4.8,0
1552,05/17/2024,Providence,02903,Home Catering,Self Delivery,1.12,164.74,38,4.8,1
1553,07/29/2024,Boston,02118,Home Catering,Pickup,2.73,94.55,46,4.4,1
1554,10/06/2024,Nashua,03060,Home Catering,Self Delivery,4.9,46.6,86,4.9,1
1555,10/22/2024,Boston,02118,Home Catering,Self Delivery,12.74,177.64,51,4.3,0
1556,07/06/2024,Springfield,01103,Home Catering,Pickup,2.73,74.75,74,4.1,0
1557,01/18/2024,Manchester,03103,Home Catering,Pickup,10.73,46.92,46,3.8,0
1558,01/20/2024,Cambridge,02139,Home Catering,Self Delivery,2.57,157.21,47,3.5,1
1559,10/17/2024,Worcester,01608,Home Catering,Self Delivery,8.19,186.56,84,4.7,1
1560,09/04/2024,Springfield,01103,Home Catering,Pickup,5.35,148.89,77,3.0,1
1561,07/07/2024,Cambridge,02139,Home Catering,Pickup,11.45,115.1,58,3.4,1
1562,02/27/2024,Cambridge,02139,Home Catering,Self Delivery,3.85,196.16,88,3.8,1
1563,10/24/2024,Manchester,03103,Home Catering,Pickup,4.55,80.28,33,4.0,1
1564,09/03/2024,Lowell,01852,Home Catering,Self Delivery,6.79,126.97,49,3.6,0
1565,02/10/2024,Salem,01970,Home Catering,Self Delivery,1.51,78.15,83,3.5,0
1566,03/13/2024,Portland,04101,Home Catering,Pickup,6.62,107.88,72,3.7,0
1567,09/26/2024,Providence,02903,Home Catering,Self Delivery,7.41,87.31,84,3.4,0
1568,05/23/2024,Springfield,01103,Home Catering,Self Delivery,9.97,69.38,50,4.4,1
1569,08/26/2024,Concord,03301,Home Catering,Self Delivery,1.81,125.01,22,3.2,0
1570,09/21/2024,Manchester,03103,Home Catering,Self Delivery,12.2,43.93,26,4.0,0
1571,02/10/2024,Salem,01970,Home Catering,Pickup,11.48,129.33,31,3.5,0
1572,09/24/2024,Portland,04101,Home Catering,Pickup,1.59,30.71,83,3.7,1
1573,02/15/2024,Worcester,01608,Home Catering,Self Delivery,6.73,197.35,45,4.4,0
1574,05/05/2024,Portland,04101,Home Catering,Self Delivery,6.64,103.57,30,4.0,0
1575,08/29/2024,Lowell,01852,Home Catering,Pickup,3.28,140.71,30,3.9,1
1576,02/09/2024,Concord,03301,Home Catering,Self Delivery,6.0,114.16,52,4.4,1
1577,10/03/2024,Springfield,01103,Home Catering,Self Delivery,13.77,184.77,61,4.6,0
1578,10/23/2024,Portland,04101,Home Catering,Pickup,4.67,100.98,66,4.9,0
1579,06/08/2024,Nashua,03060,Home Catering,Self Delivery,13.34,70.84,21,4.8,1
1580,01/28/2024,Salem,01970,Home Catering,Self Delivery,2.24,108.29,33,4.7,1
1581,06/24/2024,Worcester,01608,Home Catering,Self Delivery,7.15,42.69,76,3.0,0
1582,09/30/2024,Salem,01970,Home Catering,Pickup,5.84,187.24,57,4.4,1
1583,01/06/2024,Manchester,03103,Home Catering,Self Delivery,12.16,62.59,20,4.0,1
1584,08/28/2024,Boston,02118,Home Catering,Self Delivery,5.35,101.83,76,3.8,0
1585,08/20/2024,Boston,02118,Home Catering,Pickup,3.63,178.79,58,3.7,0
1586,09/19/2024,Boston,02118,Home Catering,Pickup,1.85,142.14,64,3.4,0
1587,08/28/2024,Lowell,01852,Home Catering,Pickup,14.82,195.95,35,4.8,0
1588,10/20/2024,Portland,04101,Home Catering,Self Delivery,2.86,78.59,87,3.3,1
1589,06/18/2024,Lowell,01852,Home Catering,Pickup,11.98,196.43,56,3.0,0
1590,08/03/2024,Salem,01970,Home Catering,Pickup,13.22,191.12,75,4.9,0
1591,06/29/2024,Concord,03301,Home Catering,Self Delivery,3.11,44.83,81,4.4,0
1592,05/30/2024,Concord,03301,Home Catering,Self Delivery,2.5,47.28,61,5.0,0
1593,05/28/2024,Nashua,03060,Home Catering,Self Delivery,13.68,33.12,48,4.2,0
1594,03/26/2024,Cambridge,02139,Home Catering,Pickup,2.32,147.91,61,4.3,1
1595,01/19/2024,Cambridge,02139,Home Catering,Pickup,11.68,172.48,47,4.7,1
1596,06/04/2024,Boston,02118,Home Catering,Self Delivery,1.63,128.4,29,3.7,1
1597,10/15/2024,Lowell,01852,Home Catering,Pickup,5.24,41.95,51,3.9,1
1598,05/13/2024,Providence,02903,Home Catering,Pickup,5.93,108.73,66,4.0,0
1599,02/01/2024,Providence,02903,Home Catering,Pickup,14.42,84.9,58,4.4,0
1600,08/30/2024,Boston,02118,Home Catering,Pickup,1.47,176.97,75,4.5,1
1601,10/23/2024,Salem,01970,Home Catering,Self Delivery,4.75,75.97,79,3.7,0
1602,03/27/2024,Boston,02118,Home Catering,Self Delivery,2.41,30.35,69,3.8,0
1603,10/20/2024,Portland,04101,Home Catering,Self Delivery,8.52,155.92,74,3.6,0
1604,01/27/2024,Portland,04101,Home Catering,Self Delivery,13.08,167.51,59,3.8,1
1605,05/29/2024,Cambridge,02139,Home Catering,Self Delivery,2.64,81.55,60,4.6,1
1606,01/14/2024,Concord,03301,Home Catering,Self Delivery,12.4,180.63,85,4.2,1
1607,05/26/2024,Cambridge,02139,Home Catering,Pickup,11.3,48.59,87,3.1,1
1608,09/05/2024,Concord,03301,Home Catering,Self Delivery,13.38,31.92,82,3.1,1
1609,02/12/2024,Manchester,03103,Home Catering,Pickup,12.83,175.21,74,4.7,0
1610,03/05/2024,Manchester,03103,Home Catering,Self Delivery,13.8,131.38,35,4.6,1
1611,09/15/2024,Portland,04101,Home Catering,Self Delivery,13.59,84.01,73,3.5,1
1612,02/09/2024,Cambridge,02139,Home Catering,Self Delivery,6.28,133.26,48,3.5,0
1613,05/22/2024,Portland,04101,Home Catering,Self Delivery,7.4,126.27,53,4.3,0
1614,05/09/2024,Springfield,01103,Home Catering,Self Delivery,6.33,72.18,48,4.0,1
1615,03/08/2024,Worcester,01608,Home Catering,Self Delivery,13.66,82.75,39,3.7,0
1616,05/23/2024,Portland,04101,Home Catering,Self Delivery,1.18,197.54,71,3.1,0
1617,05/20/2024,Providence,02903,Home Catering,Self Delivery,9.27,183.46,22,3.9,1
1618,05/11/2024,Cambridge,02139,Home Catering,Self Delivery,8.71,84.43,87,4.6,1
1619,01/08/2024,Lowell,01852,Home Catering,Pickup,4.81,52.67,36,3.7,1
1620,02/27/2024,Salem,01970,Home Catering,Pickup,7.3,157.46,43,3.8,0
1621,03/30/2024,Providence,02903,Home Catering,Self Delivery,7.07,177.57,88,3.8,1
1622,03/18/2024,Springfield,01103,Home Catering,Pickup,2.4,48.59,36,3.6,0
1623,08/16/2024,Portland,04101,Home Catering,Pickup,3.49,58.21,41,3.8,0
1624,07/08/2024,Lowell,01852,Home Catering,Self Delivery,5.93,148.71,62,5.0,1
1625,03/30/2024,Manchester,03103,Home Catering,Self Delivery,10.64,59.87,51,3.4,1
1626,05/13/2024,Manchester,03103,Home Catering,Self Delivery,8.37,168.37,53,3.9,1
1627,04/30/2024,Worcester,01608,Home Catering,Self Delivery,11.88,189.42,23,4.1,1
1628,09/05/2024,Providence,02903,Home Catering,Self Delivery,14.11,185.5,82,4.8,1
1629,04/02/2024,Nashua,03060,Home Catering,Pickup,13.9,123.34,28,5.0,0
1630,09/27/2024,Cambridge,02139,Home Catering,Self Delivery,7.87,106.81,43,3.5,1
1631,01/17/2024,Lowell,01852,Home Catering,Self Delivery,9.47,120.73,33,4.6,1
1632,06/24/2024,Portland,04101,Home Catering,Self Delivery,5.35,54.4,76,4.2,1
1633,02/13/2024,Springfield,01103,Home Catering,Pickup,4.23,154.68,31,3.5,1
1634,03/15/2024,Concord,03301,Home Catering,Self Delivery,8.33,91.64,71,4.4,0
1635,03/19/2024,Salem,01970,Home Catering,Self Delivery,8.77,106.06,25,3.8,0
1636,09/10/2024,Boston,02118,Home Catering,Pickup,5.93,71.19,58,4.0,1
1637,07/30/2024,Worcester,01608,Home Catering,Self Delivery,9.83,135.26,57,4.2,0
1638,07/15/2024,Cambridge,02139,Home Catering,Pickup,11.63,123.09,89,4.3,0
1639,05/01/2024,Lowell,01852,Home Catering,Self Delivery,4.25,157.84,71,4.4,1
1640,08/13/2024,Providence,02903,Home Catering,Pickup,8.85,93.16,58,3.8,1
1641,03/26/2024,Nashua,03060,Home Catering,Pickup,5.61,52.34,66,4.4,0
1642,04/17/2024,Nashua,03060,Home Catering,Pickup,3.89,31.78,49,3.2,0
1643,10/22/2024,Boston,02118,Home Catering,Pickup,6.89,30.43,45,4.2,1
1644,06/25/2024,Lowell,01852,Home Catering,Self Delivery,7.69,161.17,47,4.8,0
1645,01/28/2024,Worcester,01608,Home Catering,Self Delivery,9.77,65.57,67,4.1,1
1646,05/15/2024,Cambridge,02139,Home Catering,Pickup,12.85,170.29,42,4.1,0
1647,02/29/2024,Nashua,03060,Home Catering,Pickup,5.37,187.68,47,3.2,1
1648,01/27/2024,Concord,03301,Home Catering,Self Delivery,1.46,76.36,32,3.4,0
1649,03/26/2024,Boston,02118,Home Catering,Self Delivery,11.13,134.22,58,3.4,0
1650,08/25/2024,Lowell,01852,Home Catering,Pickup,12.23,47.32,33,4.4,0
1651,07/23/2024,Cambridge,02139,Home Catering,Self Delivery,8.26,80.39,27,3.7,1
1652,08/31/2024,Lowell,01852,Home Catering,Pickup,14.45,149.96,28,4.0,1
1653,06/03/2024,Springfield,01103,Home Catering,Pickup,14.96,183.43,80,3.8,1
1654,08/31/2024,Providence,02903,Home Catering,Self Delivery,4.17,150.06,62,3.5,0
1655,09/29/2024,Providence,02903,Home Catering,Self Delivery,9.84,114.49,83,4.8,0
1656,04/29/2024,Providence,02903,Home Catering,Self Delivery,2.12,36.96,46,5.0,0
1657,07/13/2024,Lowell,01852,Home Catering,Self Delivery,9.54,56.09,47,3.9,1
1658,07/18/2024,Manchester,03103,Home Catering,Self Delivery,8.78,194.72,49,4.7,0
1659,08/30/2024,Salem,01970,Home Catering,Pickup,6.87,59.17,43,4.7,1
1660,05/14/2024,Providence,02903,Home Catering,Pickup,13.68,54.43,40,3.7,0
1661,03/15/2024,Salem,01970,Home Catering,Pickup,14.2,151.9,86,4.0,0
1662,09/28/2024,Nashua,03060,Home Catering,Pickup,11.59,96.14,78,3.7,0
1663,08/10/2024,Lowell,01852,Home Catering,Pickup,7.87,162.56,67,4.4,0
1664,01/07/2024,Manchester,03103,Home Catering,Self Delivery,10.97,107.46,71,3.1,0
1665,05/27/2024,Providence,02903,Home Catering,Pickup,13.34,129.35,20,3.9,1
1666,08/17/2024,Concord,03301,Home Catering,Self Delivery,4.56,130.03,58,4.2,0
1667,07/14/2024,Portland,04101,Home Catering,Self Delivery,7.57,39.43,83,4.8,0
1668,06/10/2024,Providence,02903,Home Catering,Pickup,2.32,70.07,29,3.5,0
1669,09/28/2024,Providence,02903,Home Catering,Pickup,12.69,36.43,89,4.1,0
1670,01/22/2024,Concord,03301,Home Catering,Self Delivery,14.63,91.53,70,3.1,0
1671,02/19/2024,Worcester,01608,Home Catering,Self Delivery,12.23,83.05,55,4.9,1
1672,09/29/2024,Concord,03301,Home Catering,Self Delivery,5.0,195.44,81,4.7,0
1673,06/30/2024,Springfield,01103,Home Catering,Self Delivery,12.73,155.08,29,3.7,0
1674,08/09/2024,Springfield,01103,Home Catering,Self Delivery,1.43,64.61,77,3.0,0
1675,05/19/2024,Worcester,01608,Home Catering,Self Delivery,1.04,82.59,32,4.3,1
1676,06/20/2024,Worcester,01608,Home Catering,Self Delivery,13.1,105.84,39,4.6,0
1677,05/18/2024,Cambridge,02139,Home Catering,Self Delivery,14.04,199.84,77,3.3,1
1678,05/16/2024,Nashua,03060,Home Catering,Self Delivery,6.03,71.95,56,4.2,0
1679,02/20/2024,Cambridge,02139,Home Catering,Self Delivery,6.96,38.14,52,3.8,0
1680,05/10/2024,Manchester,03103,Home Catering,Self Delivery,4.59,132.05,57,3.0,0
1681,10/26/2024,Providence,02903,Home Catering,Self Delivery,1.46,140.84,28,4.4,0
1682,07/19/2024,Springfield,01103,Home Catering,Self Delivery,5.09,168.8,69,4.5,0
1683,08/24/2024,Lowell,01852,Home Catering,Pickup,3.98,43.15,32,4.5,0
1684,05/03/2024,Salem,01970,Home Catering,Self Delivery,11.6,147.78,32,3.3,0
1685,04/09/2024,Portland,04101,Home Catering,Self Delivery,5.32,166.12,55,5.0,0
1686,09/23/2024,Boston,02118,Home Catering,Self Delivery,6.52,51.16,80,4.6,0
1687,06/21/2024,Salem,01970,Home Catering,Self Delivery,9.78,116.86,47,3.8,0
1688,04/02/2024,Worcester,01608,Home Catering,Pickup,7.68,199.82,89,3.4,1
1689,06/09/2024,Springfield,01103,Home Catering,Self Delivery,12.81,122.14,26,4.3,0
1690,10/07/2024,Lowell,01852,Home Catering,Self Delivery,11.92,107.9,29,4.1,1
1691,01/06/2024,Salem,01970,Home Catering,Self Delivery,3.78,80.81,48,3.9,1
1692,01/05/2024,Springfield,01103,Home Catering,Self Delivery,11.62,147.8,23,3.9,0
1693,02/04/2024,Nashua,03060,Home Catering,Self Delivery,7.47,180.47,35,4.8,0
1694,01/07/2024,Providence,02903,Home Catering,Pickup,2.18,34.08,74,3.8,0
1695,07/29/2024,Providence,02903,Home Catering,Self Delivery,6.6,55.58,87,3.3,0
1696,02/20/2024,Manchester,03103,Home Catering,Self Delivery,8.86,97.04,79,3.4,0
1697,09/25/2024,Boston,02118,Home Catering,Self Delivery,14.71,70.11,42,3.1,0
1698,02/23/2024,Lowell,01852,Home Catering,Self Delivery,4.54,147.09,73,3.9,0
1699,08/16/2024,Providence,02903,Home Catering,Self Delivery,11.14,112.86,64,4.1,0
1700,06/28/2024,Providence,02903,Home Catering,Self Delivery,8.96,190.14,46,3.4,0
1701,04/22/2024,Cambridge,02139,Home Catering,Self Delivery,13.59,34.6,46,3.1,0
1702,05/25/2024,Providence,02903,Home Catering,Self Delivery,9.58,198.71,60,4.4,1
1703,05/08/2024,Lowell,01852,Home Catering,Self Delivery,13.53,134.44,55,4.8,0
1704,04/08/2024,Cambridge,02139,Home Catering,Self Delivery,1.58,56.49,30,3.6,1
1705,01/18/2024,Boston,02118,Home Catering,Self Delivery,6.76,135.09,50,3.2,0
1706,01/13/2024,Salem,01970,Home Catering,Self Delivery,3.57,62.67,25,3.2,0
1707,02/17/2024,Springfield,01103,Home Catering,Self Delivery,4.27,35.42,60,3.8,1
1708,01/30/2024,Lowell,01852,Home Catering,Pickup,6.79,88.59,60,4.4,1
1709,04/21/2024,Lowell,01852,Home Catering,Self Delivery,2.41,191.34,69,3.5,1
1710,03/03/2024,Concord,03301,Home Catering,Pickup,11.15,137.42,85,3.9,0
1711,03/02/2024,Providence,02903,Home Catering,Pickup,11.49,85.19,73,4.5,0
1712,02/14/2024,Portland,04101,Home Catering,Pickup,9.74,194.87,72,3.7,0
1713,03/07/2024,Lowell,01852,Home Catering,Self Delivery,7.75,154.8,32,3.6,0
1714,07/11/2024,Springfield,01103,Home Catering,Self Delivery,5.62,141.04,76,4.2,0
1715,10/16/2024,Worcester,01608,Home Catering,Self Delivery,6.63,56.67,30,3.4,0
1716,04/04/2024,Portland,04101,Home Catering,Pickup,10.94,153.83,68,4.8,0
1717,02/26/2024,Salem,01970,Home Catering,Self Delivery,6.23,189.61,75,3.9,0
1718,04/04/2024,Cambridge,02139,Home Catering,Self Delivery,5.07,124.39,23,4.5,0
1719,05/09/2024,Springfield,01103,Home Catering,Pickup,3.87,141.61,30,3.3,0
1720,05/30/2024,Portland,04101,Home Catering,Self Delivery,13.61,90.86,46,3.4,1
1721,08/27/2024,Portland,04101,Home Catering,Self Delivery,8.09,62.47,59,3.9,0
1722,02/08/2024,Manchester,03103,Home Catering,Pickup,1.14,109.83,89,3.4,0
1723,08/20/2024,Providence,02903,Home Catering,Pickup,7.05,50.54,23,3.1,1
1724,05/21/2024,Salem,01970,Home Catering,Self Delivery,7.42,160.42,33,3.7,0
1725,08/06/2024,Springfield,01103,Home Catering,Self Delivery,10.81,87.88,61,3.4,1
1726,06/14/2024,Springfield,01103,Home Catering,Self Delivery,11.48,164.63,85,4.5,0
1727,05/11/2024,Cambridge,02139,Home Catering,Pickup,11.54,184.57,53,5.0,1
1728,03/23/2024,Portland,04101,Home Catering,Pickup,7.13,131.78,63,3.3,0
1729,02/07/2024,Cambridge,02139,Home Catering,Self Delivery,9.98,38.01,84,3.7,1
1730,05/21/2024,Boston,02118,Home Catering,Pickup,3.61,199.62,81,4.9,0
1731,02/01/2024,Cambridge,02139,Home Catering,Self Delivery,3.89,111.87,50,4.6,0
1732,07/14/2024,Cambridge,02139,Home Catering,Self Delivery,5.66,81.21,84,3.3,0
1733,07/17/2024,Concord,03301,Home Catering,Pickup,9.74,81.62,26,4.7,0
1734,06/19/2024,Boston,02118,Home Catering,Self Delivery,5.67,63.44,39,3.9,1
1735,01/31/2024,Portland,04101,Home Catering,Self Delivery,7.95,123.41,39,4.2,0
1736,05/12/2024,Manchester,03103,Home Catering,Pickup,6.12,77.93,84,5.0,1
1737,05/15/2024,Salem,01970,Home Catering,Self Delivery,14.79,65.08,35,4.7,0
1738,04/01/2024,Boston,02118,Home Catering,Pickup,4.75,45.93,25,3.1,1
1739,08/13/2024,Manchester,03103,Home Catering,Self Delivery,14.39,78.72,81,3.7,0
1740,02/05/2024,Lowell,01852,Home Catering,Self Delivery,6.48,88.4,33,4.4,1
1741,09/08/2024,Boston,02118,Home Catering,Self Delivery,9.89,78.35,38,4.7,1
1742,04/12/2024,Portland,04101,Home Catering,Self Delivery,2.44,65.35,44,4.0,0
1743,07/20/2024,Worcester,01608,Home Catering,Pickup,12.5,87.69,46,4.4,1
1744,04/01/2024,Springfield,01103,Home Catering,Pickup,2.38,93.25,77,3.6,0
1745,09/08/2024,Salem,01970,Home Catering,Self Delivery,1.21,151.06,74,4.9,0
1746,02/25/2024,Concord,03301,Home Catering,Self Delivery,13.92,131.04,49,3.8,0
1747,03/14/2024,Springfield,01103,Home Catering,Self Delivery,12.17,109.14,41,3.7,0
1748,10/03/2024,Manchester,03103,Home Catering,Pickup,9.68,103.28,39,3.2,1
1749,08/08/2024,Boston,02118,Home Catering,Pickup,14.74,86.89,36,3.0,1
1750,04/21/2024,Nashua,03060,Home Catering,Pickup,10.96,63.22,30,3.4,0
1751,02/24/2024,Lowell,01852,Home Catering,Self Delivery,5.46,44.82,80,4.8,0
1752,08/14/2024,Portland,04101,Home Catering,Pickup,14.84,126.5,39,4.3,0
1753,05/12/2024,Providence,02903,Home Catering,Pickup,8.02,169.6,47,3.6,1
1754,02/22/2024,Lowell,01852,Home Catering,Self Delivery,14.35,54.42,89,3.8,1
1755,01/18/2024,Boston,02118,Home Catering,Self Delivery,7.33,147.88,36,3.3,0
1756,02/07/2024,Salem,01970,Home Catering,Self Delivery,4.63,94.82,44,3.5,1
1757,02/06/2024,Lowell,01852,Home Catering,Self Delivery,10.66,94.29,77,4.0,0
1758,10/19/2024,Lowell,01852,Home Catering,Self Delivery,12.23,144.62,37,4.7,0
1759,05/08/2024,Springfield,01103,Home Catering,Pickup,5.74,87.31,28,3.1,0
1760,08/16/2024,Portland,04101,Home Catering,Self Delivery,14.79,41.67,38,3.1,1
1761,01/10/2024,Portland,04101,Home Catering,Self Delivery,7.21,59.13,42,4.9,0
1762,09/11/2024,Portland,04101,Home Catering,Self Delivery,11.38,124.04,58,3.3,0
1763,03/17/2024,Cambridge,02139,Home Catering,Self Delivery,7.92,170.46,35,3.1,0
1764,01/01/2024,Nashua,03060,Home Catering,Self Delivery,7.35,138.34,86,3.7,0
1765,01/20/2024,Nashua,03060,Home Catering,Self Delivery,6.55,53.39,85,3.4,0
1766,07/18/2024,Cambridge,02139,Home Catering,Self Delivery,13.53,128.74,21,4.7,1
1767,05/16/2024,Nashua,03060,Home Catering,Self Delivery,2.85,133.38,72,3.9,0
1768,03/18/2024,Salem,01970,Home Catering,Self Delivery,1.95,116.9,82,3.7,1
1769,06/17/2024,Lowell,01852,Home Catering,Self Delivery,6.26,114.89,66,3.6,0
1770,07/19/2024,Lowell,01852,Home Catering,Self Delivery,8.79,138.57,71,4.6,0
1771,10/21/2024,Nashua,03060,Home Catering,Self Delivery,7.52,173.53,25,4.3,1
1772,01/02/2024,Portland,04101,Home Catering,Pickup,12.7,86.42,46,4.5,1
1773,09/20/2024,Lowell,01852,Home Catering,Self Delivery,3.73,37.57,72,3.9,1
1774,09/08/2024,Lowell,01852,Home Catering,Pickup,5.07,158.11,29,3.4,0
1775,09/01/2024,Salem,01970,Home Catering,Self Delivery,14.91,112.35,31,3.0,0
1776,08/11/2024,Springfield,01103,Home Catering,Pickup,10.24,49.49,46,4.8,1
1777,07/25/2024,Lowell,01852,Home Catering,Self Delivery,1.87,88.16,85,3.5,1
1778,02/05/2024,Boston,02118,Home Catering,Pickup,9.83,176.08,60,4.8,1
1779,10/03/2024,Portland,04101,Home Catering,Self Delivery,2.45,77.96,53,3.1,1
1780,04/25/2024,Worcester,01608,Home Catering,Self Delivery,8.79,199.31,28,3.2,0
1781,01/02/2024,Salem,01970,Home Catering,Pickup,1.78,89.5,49,4.4,1
1782,07/15/2024,Concord,03301,Home Catering,Self Delivery,8.84,187.55,55,3.0,0
1783,09/03/2024,Salem,01970,Home Catering,Self Delivery,8.7,185.48,43,4.2,0
1784,03/03/2024,Springfield,01103,Home Catering,Self Delivery,8.85,132.74,84,4.4,1
1785,10/17/2024,Lowell,01852,Home Catering,Self Delivery,2.99,151.96,43,4.7,0
1786,10/01/2024,Lowell,01852,Home Catering,Self Delivery,14.23,149.04,59,3.6,1
1787,07/02/2024,Portland,04101,Home Catering,Self Delivery,13.13,141.54,28,3.0,0
1788,06/19/2024,Lowell,01852,Home Catering,Self Delivery,4.48,49.8,87,4.4,1
1789,06/04/2024,Worcester,01608,Home Catering,Pickup,11.92,147.66,25,3.3,0
1790,07/24/2024,Nashua,03060,Home Catering,Self Delivery,10.63,79.26,59,3.3,1
1791,01/29/2024,Providence,02903,Home Catering,Pickup,2.61,134.22,30,4.5,1
1792,02/16/2024,Nashua,03060,Home Catering,Self Delivery,12.18,119.56,50,3.6,0
1793,07/06/2024,Providence,02903,Home Catering,Self Delivery,5.2,138.26,40,4.4,0
1794,09/30/2024,Salem,01970,Home Catering,Pickup,9.16,99.18,30,3.7,1
1795,06/23/2024,Portland,04101,Home Catering,Pickup,2.65,151.36,45,3.5,0
1796,02/11/2024,Boston,02118,Home Catering,Pickup,13.61,149.61,27,3.0,0
1797,08/23/2024,Cambridge,02139,Home Catering,Self Delivery,6.63,48.23,63,4.2,0
1798,05/28/2024,Cambridge,02139,Home Catering,Pickup,11.84,137.95,83,4.0,1
1799,04/13/2024,Nashua,03060,Home Catering,Self Delivery,1.1,89.7,51,3.8,0
1800,03/31/2024,Portland,04101,Home Catering,Self Delivery,9.15,31.9,63,3.4,0
1801,10/10/2024,Providence,02903,Home Catering,Self Delivery,2.35,142.13,71,3.4,0
1802,01/21/2024,Portland,04101,Home Catering,Self Delivery,7.55,68.79,48,3.6,1
1803,07/15/2024,Manchester,03103,Home Catering,Self Delivery,6.68,187.84,27,4.6,1
1804,04/07/2024,Worcester,01608,Home Catering,Self Delivery,6.01,154.21,79,3.2,0
1805,06/02/2024,Portland,04101,Home Catering,Pickup,1.69,45.64,23,3.2,1
1806,07/18/2024,Boston,02118,Home Catering,Self Delivery,3.42,144.5,82,4.8,1
1807,02/24/2024,Springfield,01103,Home Catering,Pickup,12.56,151.53,69,3.1,0
1808,07/02/2024,Manchester,03103,Home Catering,Pickup,1.82,164.65,79,3.7,0
1809,09/06/2024,Cambridge,02139,Home Catering,Self Delivery,1.99,144.83,33,4.5,1
1810,02/13/2024,Salem,01970,Home Catering,Self Delivery,2.05,144.38,87,4.8,0
1811,08/12/2024,Worcester,01608,Home Catering,Self Delivery,4.43,185.48,83,3.3,1
1812,04/07/2024,Salem,01970,Home Catering,Self Delivery,14.71,68.93,52,4.0,1
1813,03/12/2024,Concord,03301,Home Catering,Self Delivery,1.93,103.14,71,4.1,0
1814,01/19/2024,Providence,02903,Home Catering,Self Delivery,7.2,104.52,51,4.4,1
1815,04/08/2024,Nashua,03060,Home Catering,Pickup,4.49,57.83,38,4.2,0
1816,01/13/2024,Salem,01970,Home Catering,Self Delivery,14.26,95.06,34,3.8,1
1817,05/02/2024,Lowell,01852,Home Catering,Self Delivery,9.26,86.5,80,4.5,0
1818,09/07/2024,Portland,04101,Home Catering,Pickup,6.76,33.27,25,4.1,0
1819,07/18/2024,Concord,03301,Home Catering,Pickup,9.69,112.47,74,4.8,1
1820,02/02/2024,Manchester,03103,Home Catering,Pickup,3.73,91.48,53,4.6,0
1821,10/03/2024,Cambridge,02139,Home Catering,Pickup,12.14,73.19,45,4.1,1
1822,06/06/2024,Providence,02903,Home Catering,Pickup,4.97,55.21,57,4.0,0
1823,09/12/2024,Portland,04101,Home Catering,Self Delivery,14.19,199.85,87,3.1,0
1824,09/30/2024,Salem,01970,Home Catering,Self Delivery,14.59,61.38,47,4.0,0
1825,08/18/2024,Salem,01970,Home Catering,Self Delivery,5.69,134.27,57,4.8,0
1826,01/09/2024,Boston,02118,Home Catering,Self Delivery,8.97,56.54,58,4.8,0
1827,01/19/2024,Concord,03301,Home Catering,Self Delivery,6.21,60.73,49,3.1,1
1828,06/22/2024,Boston,02118,Home Catering,Pickup,11.25,126.53,62,4.1,0
1829,01/29/2024,Salem,01970,Home Catering,Self Delivery,9.58,60.8,69,3.4,1
1830,06/21/2024,Salem,01970,Home Catering,Self Delivery,4.17,159.62,78,4.4,1
1831,01/22/2024,Worcester,01608,Home Catering,Self Delivery,10.88,125.42,61,3.2,1
1832,07/26/2024,Providence,02903,Home Catering,Self Delivery,6.16,108.88,72,4.6,0
1833,03/01/2024,Salem,01970,Home Catering,Self Delivery,10.93,162.24,34,5.0,0
1834,04/18/2024,Salem,01970,Home Catering,Self Delivery,8.62,163.23,54,3.0,0
