order_id,order_date_us,City,zip_code,restaurant,Delivery,distance_miles,order_amount_usd,delivery_time_min,customer_rating,repeat_customer,num_past_orders,days_since_last_order,order_frequency_90d
1353,10/08/2024,Salem,1970,Home Catering,Self Delivery,5.61,110.02,40,4.9,1,2,43,2
1354,06/12/2024,Springfield,1103,Home Catering,Self Delivery,13.74,48.13,41,3.5,0,5,52,2
1355,05/18/2024,Springfield,1103,Home Catering,Pickup,10.48,165.04,83,4.3,0,0,55,0
1356,03/13/2024,Boston,2118,Home Catering,Pickup,3.8,146.42,74,4.2,1,3,62,0
1357,05/25/2024,Nashua,3060,Home Catering,Self Delivery,4.22,79.93,27,4.0,1,2,75,2
1358,10/20/2024,Portland,4101,Home Catering,Self Delivery,10.45,145.29,29,5.0,1,5,37,4
1359,05/05/2024,Concord,3301,Home Catering,Pickup,5.07,186.56,42,3.6,0,3,21,3
1360,03/28/2024,Cambridge,2139,Home Catering,Self Delivery,14.23,74.49,48,3.9,1,5,46,2
1361,02/06/2024,Boston,2118,Home Catering,Pickup,8.77,175.02,31,4.6,1,6,40,2
1362,06/08/2024,Concord,3301,Home Catering,Self Delivery,9.19,97.95,39,3.6,1,3,73,3
1363,06/22/2024,Concord,3301,Home Catering,Self Delivery,7.91,86.79,77,4.6,1,5,73,2
1364,10/03/2024,Lowell,1852,Home Catering,Self Delivery,4.69,30.84,24,3.5,0,2,62,0
1365,08/15/2024,Springfield,1103,Home Catering,Self Delivery,9.92,122.76,68,4.6,0,0,34,0
1366,01/26/2024,Lowell,1852,Home Catering,Self Delivery,14.88,107.96,56,5.0,1,6,30,1
1367,03/07/2024,Concord,3301,Home Catering,Pickup,7.38,155.07,72,4.5,1,5,55,1
1368,01/15/2024,Boston,2118,Home Catering,Self Delivery,13.02,105.37,23,3.5,0,3,61,1
1369,08/29/2024,Worcester,1608,Home Catering,Self Delivery,3.03,84.15,29,3.8,1,6,37,3
1370,01/26/2024,Salem,1970,Home Catering,Self Delivery,11.94,169.54,60,3.1,0,3,45,1
1371,02/24/2024,Nashua,3060,Home Catering,Pickup,14.95,196.83,44,3.5,0,1,43,1
1372,07/15/2024,Worcester,1608,Home Catering,Self Delivery,1.85,87.0,30,3.4,0,0,54,1
1373,01/28/2024,Lowell,1852,Home Catering,Self Delivery,1.02,114.97,24,4.8,1,2,7,1
1374,02/14/2024,Manchester,3103,Home Catering,Self Delivery,2.26,190.66,86,4.7,1,2,32,1
1375,08/06/2024,Manchester,3103,Home Catering,Self Delivery,13.28,71.78,22,3.6,0,4,37,2
1376,07/19/2024,Providence,2903,Home Catering,Self Delivery,2.02,137.69,31,3.3,0,5,84,0
1377,04/01/2024,Nashua,3060,Home Catering,Self Delivery,3.88,194.71,48,3.8,0,1,38,1
1378,08/16/2024,Salem,1970,Home Catering,Self Delivery,12.0,63.85,70,4.6,1,4,58,1
1379,07/01/2024,Worcester,1608,Home Catering,Self Delivery,1.02,187.86,38,4.3,1,3,59,1
1380,06/08/2024,Manchester,3103,Home Catering,Self Delivery,1.99,38.48,34,3.3,0,2,80,1
1381,06/19/2024,Salem,1970,Home Catering,Self Delivery,1.43,116.78,37,4.3,1,3,85,0
1382,04/11/2024,Concord,3301,Home Catering,Self Delivery,4.26,124.34,49,3.4,0,2,58,0
1383,09/30/2024,Portland,4101,Home Catering,Self Delivery,14.83,179.73,29,4.6,0,3,45,1
1384,02/10/2024,Springfield,1103,Home Catering,Self Delivery,13.13,166.3,68,4.9,1,5,41,1
1385,08/26/2024,Boston,2118,Home Catering,Self Delivery,3.01,61.03,51,3.8,0,2,55,0
1386,10/17/2024,Lowell,1852,Home Catering,Self Delivery,9.8,151.73,56,3.6,1,5,26,5
1387,03/08/2024,Concord,3301,Home Catering,Self Delivery,3.48,86.81,64,3.5,0,1,66,1
1388,02/17/2024,Portland,4101,Home Catering,Self Delivery,2.9,180.29,30,4.4,1,0,63,1
1389,08/27/2024,Boston,2118,Home Catering,Pickup,5.91,72.86,42,4.2,1,4,66,1
1390,02/19/2024,Portland,4101,Home Catering,Self Delivery,5.7,77.99,41,3.6,1,6,85,0
1391,08/21/2024,Worcester,1608,Home Catering,Pickup,5.11,107.08,85,4.8,1,4,87,2
1392,06/07/2024,Manchester,3103,Home Catering,Self Delivery,6.22,46.41,85,4.8,1,3,62,0
1393,08/26/2024,Manchester,3103,Home Catering,Self Delivery,4.53,107.71,85,4.8,1,5,76,1
1394,08/28/2024,Nashua,3060,Home Catering,Self Delivery,9.91,141.77,26,3.8,0,2,47,1
1395,04/28/2024,Concord,3301,Home Catering,Self Delivery,6.86,162.65,41,4.1,0,2,73,2
1396,04/24/2024,Cambridge,2139,Home Catering,Self Delivery,9.63,35.19,29,4.8,1,2,76,1
1397,03/14/2024,Portland,4101,Home Catering,Self Delivery,7.08,92.62,84,3.4,0,4,75,1
1398,05/12/2024,Providence,2903,Home Catering,Self Delivery,13.8,166.6,64,4.9,0,3,56,1
1399,07/05/2024,Boston,2118,Home Catering,Self Delivery,5.8,148.14,40,3.6,0,5,41,1
1400,07/19/2024,Lowell,1852,Home Catering,Pickup,1.5,143.23,78,3.9,1,2,22,2
1401,04/03/2024,Lowell,1852,Home Catering,Self Delivery,7.59,76.23,20,4.1,0,2,54,1
1402,06/18/2024,Manchester,3103,Home Catering,Self Delivery,14.5,62.52,88,3.6,0,3,90,0
1403,06/15/2024,Worcester,1608,Home Catering,Self Delivery,9.7,149.25,40,4.1,1,3,43,2
1404,08/20/2024,Springfield,1103,Home Catering,Self Delivery,8.19,142.15,51,3.2,0,4,65,2
1405,09/06/2024,Providence,2903,Home Catering,Pickup,14.2,115.88,87,4.1,1,1,76,0
1406,01/16/2024,Boston,2118,Home Catering,Self Delivery,4.59,129.54,76,4.2,0,0,54,0
1407,02/03/2024,Concord,3301,Home Catering,Self Delivery,4.99,137.4,48,4.4,0,1,76,2
1408,08/31/2024,Cambridge,2139,Home Catering,Self Delivery,7.2,105.3,79,4.3,1,4,0,3
1409,02/27/2024,Manchester,3103,Home Catering,Pickup,9.5,191.31,53,4.8,1,3,30,1
1410,06/28/2024,Providence,2903,Home Catering,Pickup,12.28,60.68,79,5.0,1,4,31,2
1411,09/02/2024,Nashua,3060,Home Catering,Self Delivery,12.97,184.57,41,3.8,0,1,33,2
1412,08/24/2024,Boston,2118,Home Catering,Self Delivery,2.0,103.38,48,4.4,1,5,46,4
1413,03/28/2024,Worcester,1608,Home Catering,Self Delivery,4.32,179.26,82,4.2,0,3,60,1
1414,05/24/2024,Cambridge,2139,Home Catering,Self Delivery,13.55,103.62,73,3.7,0,4,62,1
1415,06/27/2024,Nashua,3060,Home Catering,Pickup,13.49,64.65,71,3.7,1,4,56,3
1416,10/21/2024,Worcester,1608,Home Catering,Self Delivery,14.03,124.8,51,3.3,0,4,35,1
1417,03/06/2024,Portland,4101,Home Catering,Self Delivery,2.56,140.37,76,3.9,1,1,25,2
1418,09/17/2024,Manchester,3103,Home Catering,Self Delivery,7.96,103.69,67,3.8,0,4,67,0
1419,02/22/2024,Salem,1970,Home Catering,Pickup,1.06,61.5,65,4.3,1,3,47,0
1420,07/26/2024,Manchester,3103,Home Catering,Self Delivery,4.35,44.67,70,4.4,1,2,13,3
1421,02/24/2024,Providence,2903,Home Catering,Self Delivery,11.41,150.13,87,4.2,1,5,64,3
1422,06/15/2024,Providence,2903,Home Catering,Self Delivery,6.99,66.6,63,3.7,0,4,87,0
1423,10/11/2024,Salem,1970,Home Catering,Self Delivery,13.98,87.68,80,3.8,0,3,81,2
1424,02/06/2024,Cambridge,2139,Home Catering,Self Delivery,1.41,35.71,78,4.1,1,4,53,2
1425,06/03/2024,Worcester,1608,Home Catering,Self Delivery,11.67,159.53,23,3.4,0,4,62,2
1426,09/29/2024,Providence,2903,Home Catering,Pickup,8.59,68.5,81,3.9,0,3,87,0
1427,08/24/2024,Cambridge,2139,Home Catering,Self Delivery,3.94,195.61,68,3.8,0,1,47,0
1428,07/24/2024,Salem,1970,Home Catering,Pickup,2.29,137.72,20,3.3,0,2,82,0
1429,07/30/2024,Nashua,3060,Home Catering,Self Delivery,3.92,168.17,31,3.3,0,0,65,0
1430,05/02/2024,Manchester,3103,Home Catering,Pickup,9.53,159.41,68,4.0,1,4,73,1
1431,05/04/2024,Springfield,1103,Home Catering,Self Delivery,8.52,138.72,43,3.3,0,1,58,1
1432,10/07/2024,Lowell,1852,Home Catering,Pickup,3.82,129.36,29,3.5,1,5,70,3
1433,03/22/2024,Springfield,1103,Home Catering,Self Delivery,1.82,71.51,79,3.6,0,1,54,2
1434,09/03/2024,Cambridge,2139,Home Catering,Self Delivery,6.43,174.49,32,4.2,1,4,25,1
1435,07/15/2024,Springfield,1103,Home Catering,Self Delivery,6.52,189.12,83,3.9,1,1,84,1
1436,02/03/2024,Springfield,1103,Home Catering,Self Delivery,10.65,34.14,47,3.9,1,6,31,2
1437,06/23/2024,Lowell,1852,Home Catering,Self Delivery,5.98,84.53,62,3.1,1,4,65,4
1438,04/16/2024,Manchester,3103,Home Catering,Pickup,11.23,96.11,89,4.0,0,1,43,3
1439,08/08/2024,Cambridge,2139,Home Catering,Self Delivery,7.03,153.52,79,3.8,0,3,78,1
1440,08/10/2024,Springfield,1103,Home Catering,Pickup,14.2,78.04,49,4.0,0,3,77,1
1441,10/17/2024,Boston,2118,Home Catering,Self Delivery,4.69,130.22,73,3.9,0,4,53,3
1442,06/24/2024,Springfield,1103,Home Catering,Self Delivery,7.22,191.97,34,3.6,0,2,65,1
1443,10/05/2024,Providence,2903,Home Catering,Pickup,14.0,160.47,56,3.7,0,4,63,1
1444,04/30/2024,Portland,4101,Home Catering,Self Delivery,5.96,186.8,75,3.1,0,3,9,2
1445,03/29/2024,Cambridge,2139,Home Catering,Self Delivery,14.67,177.3,41,3.9,0,3,57,1
1446,02/09/2024,Springfield,1103,Home Catering,Pickup,4.5,168.19,80,3.4,1,2,27,2
1447,10/20/2024,Manchester,3103,Home Catering,Pickup,8.48,168.49,38,5.0,1,4,63,0
1448,09/06/2024,Springfield,1103,Home Catering,Self Delivery,2.39,163.03,33,3.6,1,3,32,1
1449,02/28/2024,Providence,2903,Home Catering,Pickup,8.99,55.51,31,4.7,0,1,31,1
1450,08/25/2024,Lowell,1852,Home Catering,Self Delivery,4.97,162.82,85,3.4,0,1,92,0
1451,06/15/2024,Manchester,3103,Home Catering,Self Delivery,2.23,127.54,28,4.1,0,2,76,1
1452,10/11/2024,Nashua,3060,Home Catering,Self Delivery,7.7,134.52,46,3.3,0,2,54,1
1453,02/19/2024,Manchester,3103,Home Catering,Pickup,1.21,184.17,88,4.9,1,1,63,0
1454,08/15/2024,Salem,1970,Home Catering,Self Delivery,8.68,118.7,66,4.2,1,6,40,3
1455,03/31/2024,Providence,2903,Home Catering,Self Delivery,3.17,98.42,84,4.7,1,2,61,2
1456,06/06/2024,Salem,1970,Home Catering,Self Delivery,3.05,85.34,88,4.3,0,5,31,3
1457,07/26/2024,Providence,2903,Home Catering,Pickup,14.66,122.02,51,4.7,1,7,69,2
1458,02/05/2024,Nashua,3060,Home Catering,Self Delivery,8.22,169.13,33,3.4,0,5,44,2
1459,02/25/2024,Springfield,1103,Home Catering,Self Delivery,3.48,136.64,27,4.9,1,4,41,2
1460,07/13/2024,Nashua,3060,Home Catering,Self Delivery,1.72,153.91,28,4.2,1,3,50,2
1461,06/16/2024,Lowell,1852,Home Catering,Self Delivery,1.15,199.54,72,4.8,1,4,43,1
1462,09/10/2024,Springfield,1103,Home Catering,Self Delivery,12.6,135.6,49,4.9,0,1,66,0
1463,02/01/2024,Concord,3301,Home Catering,Self Delivery,2.13,145.28,77,4.7,1,2,49,0
1464,02/16/2024,Lowell,1852,Home Catering,Pickup,5.34,84.56,68,3.0,1,4,49,4
1465,04/21/2024,Boston,2118,Home Catering,Pickup,1.52,147.42,52,4.8,0,1,74,2
1466,03/12/2024,Worcester,1608,Home Catering,Self Delivery,11.25,86.32,49,3.8,0,4,40,1
1467,10/24/2024,Concord,3301,Home Catering,Pickup,11.21,175.17,74,3.7,0,6,52,1
1468,01/01/2024,Springfield,1103,Home Catering,Self Delivery,4.28,52.39,65,3.5,0,3,59,2
1469,03/16/2024,Concord,3301,Home Catering,Self Delivery,9.15,69.1,86,4.1,0,1,41,2
1470,03/17/2024,Worcester,1608,Home Catering,Self Delivery,1.62,48.46,35,4.0,1,2,69,0
1471,08/19/2024,Salem,1970,Home Catering,Self Delivery,2.02,185.14,79,3.2,1,4,56,3
1472,09/29/2024,Providence,2903,Home Catering,Self Delivery,12.69,83.67,61,3.8,0,3,81,0
1473,05/29/2024,Providence,2903,Home Catering,Pickup,8.17,156.35,77,3.3,0,1,47,0
1474,07/18/2024,Salem,1970,Home Catering,Self Delivery,5.75,174.42,34,4.8,1,7,31,2
1475,10/22/2024,Providence,2903,Home Catering,Pickup,12.75,103.65,21,3.5,0,2,33,4
1476,08/16/2024,Springfield,1103,Home Catering,Self Delivery,3.04,108.47,75,3.0,1,5,35,1
1477,04/10/2024,Portland,4101,Home Catering,Self Delivery,5.99,157.16,87,3.3,1,6,46,5
1478,04/15/2024,Manchester,3103,Home Catering,Pickup,2.33,167.83,43,4.0,1,1,31,1
1479,06/11/2024,Cambridge,2139,Home Catering,Self Delivery,14.99,34.06,89,4.5,0,0,101,1
1480,06/02/2024,Concord,3301,Home Catering,Self Delivery,4.04,185.6,42,4.9,1,2,80,1
1481,10/18/2024,Cambridge,2139,Home Catering,Self Delivery,10.3,198.49,44,4.0,1,3,40,4
1482,06/04/2024,Lowell,1852,Home Catering,Pickup,8.1,113.59,27,3.0,1,5,47,6
1483,08/10/2024,Manchester,3103,Home Catering,Self Delivery,7.54,109.08,28,4.4,0,0,27,0
1484,06/25/2024,Portland,4101,Home Catering,Self Delivery,12.64,146.83,80,3.0,0,0,105,1
1485,02/15/2024,Lowell,1852,Home Catering,Self Delivery,9.65,45.57,52,4.2,1,3,43,1
1486,10/25/2024,Cambridge,2139,Home Catering,Self Delivery,14.55,78.9,44,3.0,0,4,47,2
1487,01/05/2024,Worcester,1608,Home Catering,Self Delivery,11.9,75.18,26,4.8,0,3,22,0
1488,09/18/2024,Portland,4101,Home Catering,Self Delivery,8.3,128.07,50,4.6,1,4,64,1
1489,07/25/2024,Lowell,1852,Home Catering,Pickup,14.13,118.15,40,4.5,1,3,32,1
1490,03/06/2024,Manchester,3103,Home Catering,Self Delivery,10.95,58.4,47,4.3,1,5,57,1
1491,05/30/2024,Concord,3301,Home Catering,Pickup,1.65,151.73,52,3.5,1,6,39,2
1492,02/01/2024,Lowell,1852,Home Catering,Self Delivery,9.65,78.58,39,3.4,1,3,18,4
1493,07/08/2024,Salem,1970,Home Catering,Self Delivery,11.41,70.17,59,4.0,1,4,28,3
1494,10/08/2024,Lowell,1852,Home Catering,Self Delivery,14.06,122.7,66,3.1,0,1,59,1
1495,01/28/2024,Salem,1970,Home Catering,Pickup,6.89,135.17,59,3.6,0,3,34,0
1496,01/01/2024,Salem,1970,Home Catering,Pickup,8.68,147.16,55,3.8,0,3,25,4
1497,10/13/2024,Manchester,3103,Home Catering,Pickup,8.86,188.05,45,3.1,0,2,73,0
1498,07/02/2024,Portland,4101,Home Catering,Self Delivery,7.77,146.81,24,4.2,1,4,97,3
1499,02/26/2024,Lowell,1852,Home Catering,Self Delivery,3.67,55.91,85,3.1,0,3,69,0
1500,05/24/2024,Springfield,1103,Home Catering,Self Delivery,13.91,96.21,51,4.4,1,5,16,5
1501,01/16/2024,Portland,4101,Home Catering,Pickup,4.83,73.57,55,3.6,1,3,42,2
1502,04/30/2024,Salem,1970,Home Catering,Self Delivery,8.55,142.02,28,4.8,1,3,60,0
1503,08/09/2024,Boston,2118,Home Catering,Self Delivery,1.78,178.31,62,4.2,1,2,43,2
1504,07/20/2024,Cambridge,2139,Home Catering,Self Delivery,11.26,176.81,44,4.6,0,0,78,0
1505,06/11/2024,Springfield,1103,Home Catering,Self Delivery,10.74,103.68,89,3.2,0,4,59,1
1506,07/14/2024,Manchester,3103,Home Catering,Self Delivery,8.15,103.97,56,3.5,0,3,68,2
1507,07/26/2024,Manchester,3103,Home Catering,Self Delivery,13.61,169.9,77,3.9,1,2,48,1
1508,07/14/2024,Springfield,1103,Home Catering,Pickup,9.84,193.0,75,3.8,0,4,81,1
1509,08/10/2024,Worcester,1608,Home Catering,Self Delivery,7.7,111.49,75,3.9,1,6,56,0
1510,10/06/2024,Worcester,1608,Home Catering,Pickup,3.43,109.3,40,4.4,1,4,40,0
1511,04/18/2024,Cambridge,2139,Home Catering,Self Delivery,10.63,50.89,55,3.9,0,4,103,0
1512,03/29/2024,Cambridge,2139,Home Catering,Self Delivery,7.82,36.69,26,3.1,0,2,23,0
1513,08/31/2024,Portland,4101,Home Catering,Self Delivery,4.89,43.57,55,3.3,0,1,40,1
1514,03/12/2024,Salem,1970,Home Catering,Self Delivery,7.98,186.67,83,3.7,0,1,47,0
1515,04/06/2024,Worcester,1608,Home Catering,Self Delivery,5.24,44.38,35,4.8,0,1,110,0
1516,10/11/2024,Springfield,1103,Home Catering,Self Delivery,8.85,125.39,67,4.8,1,4,71,5
1517,07/15/2024,Cambridge,2139,Home Catering,Self Delivery,2.65,83.62,42,4.8,1,3,79,2
1518,07/03/2024,Providence,2903,Home Catering,Self Delivery,2.9,54.24,47,4.7,1,4,38,3
1519,08/01/2024,Worcester,1608,Home Catering,Self Delivery,13.38,31.96,23,3.4,1,4,98,2
1520,03/19/2024,Portland,4101,Home Catering,Self Delivery,8.8,76.63,44,3.2,0,2,62,1
1521,05/27/2024,Nashua,3060,Home Catering,Self Delivery,4.1,159.84,29,4.4,0,6,79,0
1522,03/05/2024,Boston,2118,Home Catering,Self Delivery,1.74,47.76,84,4.4,1,3,53,2
1523,03/09/2024,Springfield,1103,Home Catering,Self Delivery,14.24,172.01,36,3.9,0,1,59,0
1524,01/06/2024,Providence,2903,Home Catering,Self Delivery,3.68,185.99,68,3.0,0,3,54,0
1525,02/06/2024,Worcester,1608,Home Catering,Self Delivery,14.94,125.56,68,3.5,1,2,35,4
1526,01/09/2024,Cambridge,2139,Home Catering,Pickup,11.86,78.79,41,3.1,0,2,72,0
1527,03/14/2024,Nashua,3060,Home Catering,Self Delivery,5.93,70.58,77,4.7,1,3,42,5
1528,09/06/2024,Nashua,3060,Home Catering,Self Delivery,6.12,152.37,50,4.0,1,3,44,3
1529,08/11/2024,Worcester,1608,Home Catering,Self Delivery,8.16,84.4,32,4.5,0,3,85,1
1530,03/10/2024,Salem,1970,Home Catering,Self Delivery,11.0,134.57,70,3.4,0,3,0,1
1531,02/13/2024,Lowell,1852,Home Catering,Self Delivery,3.15,95.11,72,4.7,1,6,70,0
1532,03/11/2024,Salem,1970,Home Catering,Self Delivery,10.52,186.78,76,5.0,1,6,69,1
1533,07/31/2024,Providence,2903,Home Catering,Self Delivery,14.71,49.09,54,4.6,0,3,72,2
1534,08/21/2024,Boston,2118,Home Catering,Self Delivery,8.12,149.71,69,3.7,0,3,58,0
1535,08/05/2024,Concord,3301,Home Catering,Pickup,9.79,33.58,49,4.9,0,3,59,1
1536,04/02/2024,Worcester,1608,Home Catering,Self Delivery,14.75,66.86,58,3.0,0,2,79,0
1537,08/20/2024,Concord,3301,Home Catering,Pickup,2.75,46.83,27,4.4,1,3,79,2
1538,09/17/2024,Worcester,1608,Home Catering,Self Delivery,13.04,165.33,46,3.0,1,3,43,2
1539,08/05/2024,Manchester,3103,Home Catering,Self Delivery,1.6,116.32,61,4.5,1,3,60,1
1540,10/09/2024,Portland,4101,Home Catering,Pickup,7.61,32.53,30,3.4,0,1,83,2
1541,08/18/2024,Concord,3301,Home Catering,Pickup,14.5,62.4,20,4.2,1,4,12,1
1542,07/15/2024,Lowell,1852,Home Catering,Self Delivery,5.52,103.71,55,3.9,0,1,36,2
1543,06/30/2024,Lowell,1852,Home Catering,Self Delivery,10.07,195.36,78,4.3,1,4,89,0
1544,04/25/2024,Manchester,3103,Home Catering,Pickup,5.15,65.43,63,3.2,0,2,76,1
1545,04/05/2024,Providence,2903,Home Catering,Self Delivery,2.93,54.98,51,4.1,1,2,65,1
1546,08/05/2024,Concord,3301,Home Catering,Self Delivery,4.78,54.63,33,3.5,1,5,21,6
1547,01/04/2024,Concord,3301,Home Catering,Self Delivery,13.29,137.93,22,3.6,1,4,32,2
1548,10/22/2024,Portland,4101,Home Catering,Pickup,9.29,63.86,83,3.3,0,1,48,0
1549,09/12/2024,Salem,1970,Home Catering,Pickup,8.75,155.14,28,4.8,1,1,90,0
1550,05/01/2024,Portland,4101,Home Catering,Self Delivery,4.46,95.71,59,3.7,0,5,37,2
1551,09/13/2024,Springfield,1103,Home Catering,Self Delivery,12.77,63.94,25,4.8,0,3,62,0
1552,05/17/2024,Providence,2903,Home Catering,Self Delivery,1.12,164.74,38,4.8,1,1,39,1
1553,07/29/2024,Boston,2118,Home Catering,Pickup,2.73,94.55,46,4.4,1,1,71,1
1554,10/06/2024,Nashua,3060,Home Catering,Self Delivery,4.9,46.6,86,4.9,1,5,44,1
1555,10/22/2024,Boston,2118,Home Catering,Self Delivery,12.74,177.64,51,4.3,0,4,53,1
1556,07/06/2024,Springfield,1103,Home Catering,Pickup,2.73,74.75,74,4.1,1,4,26,0
1557,01/18/2024,Manchester,3103,Home Catering,Pickup,10.73,46.92,46,3.8,1,1,22,1
1558,01/20/2024,Cambridge,2139,Home Catering,Self Delivery,2.57,157.21,47,3.5,0,0,60,0
1559,10/17/2024,Worcester,1608,Home Catering,Self Delivery,8.19,186.56,84,4.7,1,4,23,2
1560,09/04/2024,Springfield,1103,Home Catering,Pickup,5.35,148.89,77,3.0,0,2,92,2
1561,07/07/2024,Cambridge,2139,Home Catering,Pickup,11.45,115.1,58,3.4,0,4,13,1
1562,02/27/2024,Cambridge,2139,Home Catering,Self Delivery,3.85,196.16,88,3.8,1,1,38,1
1563,10/24/2024,Manchester,3103,Home Catering,Pickup,4.55,80.28,33,4.0,0,1,50,2
1564,09/03/2024,Lowell,1852,Home Catering,Self Delivery,6.79,126.97,49,3.6,0,4,52,0
1565,02/10/2024,Salem,1970,Home Catering,Self Delivery,1.51,78.15,83,3.5,1,2,37,0
1566,03/13/2024,Portland,4101,Home Catering,Pickup,6.62,107.88,72,3.7,0,1,40,0
1567,09/26/2024,Providence,2903,Home Catering,Self Delivery,7.41,87.31,84,3.4,0,1,40,0
1568,05/23/2024,Springfield,1103,Home Catering,Self Delivery,9.97,69.38,50,4.4,1,3,39,3
1569,08/26/2024,Concord,3301,Home Catering,Self Delivery,1.81,125.01,22,3.2,1,4,84,3
1570,09/21/2024,Manchester,3103,Home Catering,Self Delivery,12.2,43.93,26,4.0,1,2,46,3
1571,02/10/2024,Salem,1970,Home Catering,Pickup,11.48,129.33,31,3.5,0,2,78,1
1572,09/24/2024,Portland,4101,Home Catering,Pickup,1.59,30.71,83,3.7,1,4,60,2
1573,02/15/2024,Worcester,1608,Home Catering,Self Delivery,6.73,197.35,45,4.4,1,3,82,0
1574,05/05/2024,Portland,4101,Home Catering,Self Delivery,6.64,103.57,30,4.0,1,1,4,0
1575,08/29/2024,Lowell,1852,Home Catering,Pickup,3.28,140.71,30,3.9,0,1,53,0
1576,02/09/2024,Concord,3301,Home Catering,Self Delivery,6.0,114.16,52,4.4,1,3,86,0
1577,10/03/2024,Springfield,1103,Home Catering,Self Delivery,13.77,184.77,61,4.6,1,2,48,0
1578,10/23/2024,Portland,4101,Home Catering,Pickup,4.67,100.98,66,4.9,0,3,90,1
1579,06/08/2024,Nashua,3060,Home Catering,Self Delivery,13.34,70.84,21,4.8,1,2,84,1
1580,01/28/2024,Salem,1970,Home Catering,Self Delivery,2.24,108.29,33,4.7,1,6,45,1
1581,06/24/2024,Worcester,1608,Home Catering,Self Delivery,7.15,42.69,76,3.0,1,7,24,5
1582,09/30/2024,Salem,1970,Home Catering,Pickup,5.84,187.24,57,4.4,1,4,19,4
1583,01/06/2024,Manchester,3103,Home Catering,Self Delivery,12.16,62.59,20,4.0,1,2,37,2
1584,08/28/2024,Boston,2118,Home Catering,Self Delivery,5.35,101.83,76,3.8,1,2,30,1
1585,08/20/2024,Boston,2118,Home Catering,Pickup,3.63,178.79,58,3.7,0,0,68,0
1586,09/19/2024,Boston,2118,Home Catering,Pickup,1.85,142.14,64,3.4,1,5,20,2
1587,08/28/2024,Lowell,1852,Home Catering,Pickup,14.82,195.95,35,4.8,0,2,72,0
1588,10/20/2024,Portland,4101,Home Catering,Self Delivery,2.86,78.59,87,3.3,0,4,67,1
1589,06/18/2024,Lowell,1852,Home Catering,Pickup,11.98,196.43,56,3.0,0,4,21,1
1590,08/03/2024,Salem,1970,Home Catering,Pickup,13.22,191.12,75,4.9,0,4,80,2
1591,06/29/2024,Concord,3301,Home Catering,Self Delivery,3.11,44.83,81,4.4,1,5,65,1
1592,05/30/2024,Concord,3301,Home Catering,Self Delivery,2.5,47.28,61,5.0,1,3,74,0
1593,05/28/2024,Nashua,3060,Home Catering,Self Delivery,13.68,33.12,48,4.2,0,3,44,0
1594,03/26/2024,Cambridge,2139,Home Catering,Pickup,2.32,147.91,61,4.3,1,5,57,3
1595,01/19/2024,Cambridge,2139,Home Catering,Pickup,11.68,172.48,47,4.7,0,4,77,1
1596,06/04/2024,Boston,2118,Home Catering,Self Delivery,1.63,128.4,29,3.7,1,3,53,1
1597,10/15/2024,Lowell,1852,Home Catering,Pickup,5.24,41.95,51,3.9,0,4,85,3
1598,05/13/2024,Providence,2903,Home Catering,Pickup,5.93,108.73,66,4.0,0,3,45,3
1599,02/01/2024,Providence,2903,Home Catering,Pickup,14.42,84.9,58,4.4,1,3,72,2
1600,08/30/2024,Boston,2118,Home Catering,Pickup,1.47,176.97,75,4.5,1,4,65,0
1601,10/23/2024,Salem,1970,Home Catering,Self Delivery,4.75,75.97,79,3.7,1,3,51,4
1602,03/27/2024,Boston,2118,Home Catering,Self Delivery,2.41,30.35,69,3.8,0,1,26,0
1603,10/20/2024,Portland,4101,Home Catering,Self Delivery,8.52,155.92,74,3.6,1,3,57,2
1604,01/27/2024,Portland,4101,Home Catering,Self Delivery,13.08,167.51,59,3.8,0,2,45,0
1605,05/29/2024,Cambridge,2139,Home Catering,Self Delivery,2.64,81.55,60,4.6,1,2,43,0
1606,01/14/2024,Concord,3301,Home Catering,Self Delivery,12.4,180.63,85,4.2,0,4,74,4
1607,05/26/2024,Cambridge,2139,Home Catering,Pickup,11.3,48.59,87,3.1,1,4,35,4
1608,09/05/2024,Concord,3301,Home Catering,Self Delivery,13.38,31.92,82,3.1,0,1,24,3
1609,02/12/2024,Manchester,3103,Home Catering,Pickup,12.83,175.21,74,4.7,1,7,42,2
1610,03/05/2024,Manchester,3103,Home Catering,Self Delivery,13.8,131.38,35,4.6,1,3,18,3
1611,09/15/2024,Portland,4101,Home Catering,Self Delivery,13.59,84.01,73,3.5,0,2,73,3
1612,02/09/2024,Cambridge,2139,Home Catering,Self Delivery,6.28,133.26,48,3.5,1,6,46,0
1613,05/22/2024,Portland,4101,Home Catering,Self Delivery,7.4,126.27,53,4.3,0,0,70,0
1614,05/09/2024,Springfield,1103,Home Catering,Self Delivery,6.33,72.18,48,4.0,1,6,67,4
1615,03/08/2024,Worcester,1608,Home Catering,Self Delivery,13.66,82.75,39,3.7,1,3,29,4
1616,05/23/2024,Portland,4101,Home Catering,Self Delivery,1.18,197.54,71,3.1,1,3,55,3
1617,05/20/2024,Providence,2903,Home Catering,Self Delivery,9.27,183.46,22,3.9,1,5,34,1
1618,05/11/2024,Cambridge,2139,Home Catering,Self Delivery,8.71,84.43,87,4.6,0,5,103,1
1619,01/08/2024,Lowell,1852,Home Catering,Pickup,4.81,52.67,36,3.7,1,2,78,0
